mmwr_week,week,week_start,week_end,season,pathogen,lab_tot_tested,lab_tot_positive,lab_pct_positive,lab_tot_tested_cumulative,lab_tot_positive_cumulative,lab_pct_positive_cumulative,current_week_ending,row_id,Age Group,Race/Ethnicity,Population Size,1st Dose,1st Dose Percent,Vaccine Series Completed,Vaccine Series Completed Percent,Boosted,Boosted Percent,Bivalent,Bivalent Percent
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,0-4,Latinx,54903,0,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,0-4,Unknown,,0,,0,,0,,0,
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,0-4,All,162797,0,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,18-29,"Black, non-Latinx",139472,107,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,30-49,"Black, non-Latinx",197825,360,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,65+,Latinx,71039,23,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,65+,"White, non-Latinx",135462,270,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,30-49,All,809519,5987,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,50-64,"White, non-Latinx",149921,1020,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,50-64,"Black, non-Latinx",145449,277,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,50-64,"Asian, non-Latinx",27117,250,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,30-49,"Other, non-Latinx",10186,303,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,18-29,"White, non-Latinx",187581,1634,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,30-49,"White, non-Latinx",310259,3163,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,18-29,"Other, non-Latinx",11506,127,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,65+,"Black, non-Latinx",125967,56,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,18-29,All,526788,2904,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,50-64,All,439599,1883,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,18-29,Unknown,,302,,0,,0,,0,
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,11-May,All,210448,0,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,17-Dec,"Black, non-Latinx",57964,0,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,11-May,"Asian, non-Latinx",10651,0,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,17-Dec,All,180859,1,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,11-May,Unknown,,0,,0,,0,,0,
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,11-May,Latinx,83432,0,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,17-Dec,"White, non-Latinx",35643,1,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,17-Dec,"Other, non-Latinx",3047,0,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,18-29,"Asian, non-Latinx",41068,449,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,30-49,Latinx,226340,512,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,50-64,Unknown,,117,,0,,0,,0,
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,11-May,"Other, non-Latinx",6225,0,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,11-May,"White, non-Latinx",43777,0,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,50-64,Latinx,114048,164,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,17-Dec,"Asian, non-Latinx",8804,0,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,11-May,"Black, non-Latinx",66458,0,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,17-Dec,Unknown,,0,,0,,0,,0,
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,17-Dec,Latinx,76627,0,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,18-29,Latinx,147161,285,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,65+,All,362629,441,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,50-64,"Other, non-Latinx",3063,55,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,30-49,"Asian, non-Latinx",64910,1068,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,30-49,Unknown,,581,,0,,0,,0,
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,65+,Unknown,,21,,0,,0,,0,
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,65+,"Asian, non-Latinx",26955,48,0,0,0,0,0,0,0
202051,51,2020-12-13,2020-12-19,2020-2021,SARS-CoV-2,11640,1551,0.1332474227,129149,16183,0.13,12/23/2023,202051-SARS-CoV-2,65+,"Other, non-Latinx",3206,23,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,65+,"Asian, non-Latinx",26955,115,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,0-4,Latinx,54903,0,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,0-4,Unknown,,0,,0,,0,,0,
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,0-4,All,162797,0,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,11-May,"Asian, non-Latinx",10651,0,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,30-49,"Other, non-Latinx",10186,567,0.1,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,18-29,"White, non-Latinx",187581,3533,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,18-29,Unknown,,666,,0,,0,,0,
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,18-29,All,526788,6370,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,30-49,Latinx,226340,1273,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,30-49,"Black, non-Latinx",197825,945,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,30-49,Unknown,,1171,,0,,0,,0,
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,50-64,All,439599,4090,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,50-64,"Black, non-Latinx",145449,723,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,50-64,"Other, non-Latinx",3063,113,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,50-64,"White, non-Latinx",149921,2102,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,30-49,"White, non-Latinx",310259,6362,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,30-49,All,809519,12483,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,18-29,"Other, non-Latinx",11506,251,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,18-29,"Asian, non-Latinx",41068,979,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,11-May,Unknown,,0,,0,,0,,0,
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,17-Dec,"Asian, non-Latinx",8804,0,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,11-May,"White, non-Latinx",43777,0,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,18-29,Latinx,147161,664,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,17-Dec,Unknown,,0,,0,,0,,0,
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,11-May,All,210448,0,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,11-May,"Black, non-Latinx",66458,0,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,50-64,Unknown,,235,,0,,0,,0,
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,11-May,"Other, non-Latinx",6225,0,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,65+,"Black, non-Latinx",125967,143,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,17-Dec,"Black, non-Latinx",57964,1,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,17-Dec,"Other, non-Latinx",3047,1,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,17-Dec,"White, non-Latinx",35643,2,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,11-May,Latinx,83432,0,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,65+,"White, non-Latinx",135462,587,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,17-Dec,All,180859,5,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,17-Dec,Latinx,76627,1,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,50-64,"Asian, non-Latinx",27117,517,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,65+,Unknown,,43,,0,,0,,0,
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,65+,Latinx,71039,62,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,30-49,"Asian, non-Latinx",64910,2165,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,65+,All,362629,986,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,18-29,"Black, non-Latinx",139472,277,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,65+,"Other, non-Latinx",3206,36,0,0,0,0,0,0,0
202052,52,2020-12-20,2020-12-26,2020-2021,SARS-CoV-2,7384,1034,0.1400325027,136533,17217,0.13,12/30/2023,202052-SARS-CoV-2,50-64,Latinx,114048,400,0,0,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,0-4,Latinx,54903,0,0,0,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,0-4,Unknown,,0,,0,,0,,0,
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,0-4,All,162797,0,0,0,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,17-Dec,"White, non-Latinx",35643,5,0,2,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,30-49,Unknown,,2092,,653,,0,,0,
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,50-64,"White, non-Latinx",149921,5151,0,1152,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,50-64,"Other, non-Latinx",3063,409,0.1,61,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,30-49,"Black, non-Latinx",197825,3040,0,409,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,18-29,"Other, non-Latinx",11506,636,0.1,132,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,50-64,"Black, non-Latinx",145449,3132,0,328,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,18-29,Unknown,,1257,,333,,0,,0,
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,50-64,All,439599,12056,0,2111,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,30-49,"White, non-Latinx",310259,12585,0,3599,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,30-49,All,809519,26689,0,6753,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,18-29,"White, non-Latinx",187581,7426,0,1818,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,18-29,"Asian, non-Latinx",41068,2192,0.1,476,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,30-49,"Other, non-Latinx",10186,1137,0.1,329,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,18-29,All,526788,14600,0,3181,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,30-49,"Asian, non-Latinx",64910,4061,0.1,1184,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,30-49,Latinx,226340,3774,0,579,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,50-64,Unknown,,655,,124,,0,,0,
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,18-29,Latinx,147161,2222,0,300,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,17-Dec,"Other, non-Latinx",3047,1,0,0,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,11-May,Latinx,83432,0,0,0,0,0,0,0,0
202101,1,2021-01-03,2021-01-09,2020-2021,SARS-CoV-2,10340,1284,0.1241779497,154151,19614,0.13,01/06/2024,202101-SARS-CoV-2,65+,"Black, non-Latinx",125967,1511,0,66,0,0,0,0,0
